id,titulo,zona,direccion,codigo,codigo_asfi,latitud,longitud,ciudad,discapacitados,deposito_cheque,deposito_efectivo,horario_atencion,estado_aprobacion,monedas_disponibles,telefono_emergencia,servicios_ofertados,tipo_punto_atencion
3109,PORTALES,AV. PORTALES N° 1390 ESQUINA AV. SANTA CRUZ,AV. PORTALES N° 1390 ESQUINA AV. SANTA CRUZ,MCB554,BME600,-17.3750735366001,-66.1567524140862,Cochabamba,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+411 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3110,EL AVION,AV. AROMA  N° 8004 ENTRE AV GUILLERMO KILLMAN Y AV DE LA FUERZA AEREA,AV. AROMA  N° 8004 ENTRE AV GUILLERMO KILLMAN Y AV DE LA FUERZA AEREA,MCB558,BME607,-17.411075644457,-66.1649902139862,Cochabamba,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+411 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3111,SEGIP CBBA,AV. CIRCUNVALACIÓN - S/N LADO SEGIP,AV. CIRCUNVALACIÓN - S/N LADO SEGIP,MCB557,BME608,-17.372728269312,-66.1363019950372,Cochabamba,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+411 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3112,P E ELECTRA 02,CALLE MERCADO # 1150 EDIF. ELECTRA,CALLE MERCADO # 1150 EDIF. ELECTRA,MLP560,BME610,-16.4974907234818,-68.1346882227539,La Paz,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+211 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Sin Recinto
3113,P E ELECTRA 03,CALLE  MERCADO # 1150 EDIF. ELECTRA,CALLE MERCADO # 1150 EDIF. ELECTRA,MLP561,BME611,-16.4974958670583,-68.1346855405449,La Paz,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+211 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3114,P E ELECTRA 04,CALLE MERCADO # 1150 EDIF. ELECTRA,CALLE MERCADO # 1150 EDIF. ELECTRA,MLP562,BME612,-16.4974958670583,-68.1346935871719,La Paz,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+211 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3115,HIPERMAXI NORTE1,AV. CRISTO REDENTOR ESQ. 3ER. ANILLO INTERNO - HIPERMAXI,AV. CRISTO REDENTOR ESQ. 3ER. ANILLO INTERNO - HIPERMAXI,MSC555,BME613,-17.759939029955,-63.1783486642791,Santa Cruz de la Sierra,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3116,HIPERMAXI NORTE2,AV. CRISTO REDENTOR ESQ. 3ER. ANILLO INTERNO - HIPERMAXI,AV. CRISTO REDENTOR ESQ. 3ER. ANILLO INTERNO - HIPERMAXI,MSC556,BME614,-17.759953143712,-63.1783106152054,Santa Cruz de la Sierra,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3117,TELEFERICO MIRADOR,"CIUDAD SATELITE, AV. PANORAMICA PARQUE EL MIRADOR EL ALTO","CIUDAD SATELITE, AV. PANORAMICA PARQUE EL MIRADOR EL ALTO",MLP565,BME617,-16.5180280402857,-68.1503830712722,El Alto,False,False,False,"Lun-Sab%06:00%23:00,Dom%07:00%21:00",Aprobado,BOLIVIANOS,+211 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Interno
3118,UNIVALLE LPZ,"AVENIDA ARGENTINA N° 2058, ZONA MIRAFLORES FRENTE A LA UNIVERSIDAD UNIVALLE","AVENIDA ARGENTINA N° 2058, ZONA MIRAFLORES FRENTE A LA UNIVERSIDAD UNIVALLE",MLP564,BME619,-16.5037044682544,-68.1198969711639,La Paz,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+211 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3119,EDIFICIO COSMOS,"AV. 16 DE JULIO N° 1800, ZONA /BARRIO CASCO URBANO CENTRAL","AV. 16 DE JULIO N° 1800, ZONA /BARRIO CASCO URBANO CENTRAL",MLP563,BME620,-16.5032506136191,-68.1314908507874,La Paz,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+211 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3120,MERCADO LA LOMA,CALLE COCHABAMBA S/N ENTRE CALLE VENEZUELA Y CORAZON DE JESUS ,CALLE COCHABAMBA S/N ENTRE CALLE VENEZUELA Y CORAZON DE JESUS FRENTE AL MERCADO LA LOMA,MTJ572,BME623,-21.5262186212612,-64.7365557952843,Tarija,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+611 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3121,AV TADEO HAENKE,AV. TADEO HAENKE ENTRE AV. GABRIEL RENE MORENO Y AV. MELCHOR PEREZ DE OLGUIN,AV. TADEO HAENKE ENTRE AV. GABRIEL RENE MORENO Y AV. MELCHOR PEREZ DE OLGUIN 2157,MCB573,BME625,-17.3820846847208,-66.1753884200989,Cochabamba,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+411 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3122,UTEPSA,"AVENIDA NOEL KEMPFF MERCADO, 3ER ANILLO INTERNO NO. 715 EDIF.: UTEPSA","AVENIDA NOEL KEMPFF MERCADO, 3ER ANILLO INTERNO NO. 715 EDIF.: UTEPSA, UV. ET20, MZ. 0E01",MSC570,BME626,-17.7682584585669,-63.2009467952454,Santa Cruz de la Sierra,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+311 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3123,P E AG TORRE IDEA 01,AVENIDA ARCE N° 2303,AVENIDA ARCE N° 2303,MLP574,BME628,-16.5076982920489,-68.1262796083511,La Paz,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+211 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Sin Recinto
3125,P E AG TORRE IDEA 03,AVENIDA ARCE N° 2303,AVENIDA ARCE N° 2303,MLP576,BME630,-16.5076571456036,-68.126252786261,La Paz,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+211 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Sin Recinto
3126,P E AG EQUIPETROL 01,AV. SAN MARTIN ESQ. C/E UV.0059 MZ 0013,AV. SAN MARTIN ESQ. C/E UV.0059 MZ 0013,MSC578,BME631,-17.7609084210625,-63.1981681596634,Santa Cruz de la Sierra,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+311 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Sin Recinto
3128,P E AG EQUIPETROL 03,AV. SAN MARTIN ESQ. C/E UV.0059 MZ 0013,AV. SAN MARTIN ESQ. C/E UV.0059 MZ 0013,MSC580,BME633,-17.7609518453281,-63.1981413375732,Santa Cruz de la Sierra,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+311 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Sin Recinto
3129,SURT SAN ANTONIO,"AV. JAIME MENDOZA N° 215, ESQUINA HUAYNA CAPAC","AV. JAIME MENDOZA N° 215, ESQUINA HUAYNA CAPAC",MSR581,BME634,-19.0516220244035,-65.2479490644874,Sucre,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+691 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3130,FAC ODONTOLOGIA SCR,CALLE COLON ESQ. PASTOR SAINZ  S/N,CALLE COLON ESQ. PASTOR SAINZ  S/N,MSR582,BME635,-19.0454582943037,-65.2665439376427,Sucre,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+691 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3131,U CATOLICA LPZ,"UNIVERSIDAD CATÓLICA AVENIDA 14 DE SEPTIEMBRE N° 4807, ZONA OBRAJES","UNIVERSIDAD CATÓLICA AVENIDA 14 DE SEPTIEMBRE N° 4807, ZONA OBRAJES",MLP583,BME636,-16.523103574085155,-68.11202642494175,La Paz,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+211 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3132,TIGO GRIGOTA 5TO A,"AV.DOBLE VIA A LA GUARDIA, UV.109, MZ. 10, LOTE 37, QUINTO ANILLO","AV.DOBLE VIA A LA GUARDIA, UV.109, MZ. 10, LOTE 37, QUINTO ANILLO (OFICINAS DE TIGO)",MSC585,BME637,-17.8177997171805,-63.2114940677368,Santa Cruz de la Sierra,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+311 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3133,TIGO HOSPITAL OBRERO,AV. TERCER ANILLO EXTERNO S/N MANZANO 29-A,"AV. TERCER ANILLO EXTERNO S/N MANZANO 29-A, AL FRENTE DEL HOSPITAL OBRERO DE LA CAJA NACIONAL DE SALUD (OFICINAS TIGO)",MSC586,BME638,-17.7662498076152,-63.15724964002,Santa Cruz de la Sierra,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+311 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3134,FIDALGA EQUIPETROL,AVENIDA SAN MARTIN ENTRE CALLE F Y DR FERMIN PERALTA (SUPERMERCADO FIDALGA),"AVENIDA SAN MARTIN ENTRE CALLE F Y DR FERMIN PERALTA (SUPERMERCADO FIDALGA), UV.59, MZ. 20",MSC584,BME639,-17.760402655311,-63.19818425291749,Santa Cruz de la Sierra,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+311 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Interno
3135,COTOCA,ZONA CENRAL COTOCA DIAGONAL A LA IGLESIA,"UBICADO EN LA UV No. 1, MZA. No. 7, LOTE No. 9A, ZONA CENRAL COTOCA DIAGONAL A LA IGLESIA",MSC587,BME640,-17.7689539,-62.9967306,Cotoca,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+311 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3137,CASA DEL CAMBA 2 A,"AVENIDA CRISTOBAL DE MENDOZA 2DO ANILLO N° 1365, UV. 16 MZ. P2 ","AVENIDA CRISTOBAL DE MENDOZA 2DO ANILLO N° 1365, UV. 16 MZ. P2 (RESTAURANTE CASA DEL CAMBA)",MSC589,BME642,-17.7701052870717,-63.1734583306275,Santa Cruz de la Sierra,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+311 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3138,EL REMANSO,"ZONA NORTE UV. 76, MZ. UM2., LOTE NO. 9, ENTRE 8VO ANILLO Y AV CRISTO REDENTOR ","ZONA NORTE UV. 76, MZ. UM2., LOTE NO. 9, ENTRE 8VO ANILLO Y AV CRISTO REDENTOR ",MSC590,BME643,-17.7169760198115,-63.1625952251006,Santa Cruz de la Sierra,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+311 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3139,HIPERMAXI MONTERO,ZONA NORTE DE LA CIUDAD DE MONTERO,"AVENIDA CIRCUNVALACION NORTE ENTRE CALLE ROBORE Y CALLE ICHILO, ZONA NORTE DE LA CIUDAD DE MONTERO",MSC591,BME644,-17.3333852923969,-63.2555969801483,Montero,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+311 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3140,AG WARNES 2,AVENIDA 25 DE MAYO ENTRE CALLE CORONEL MERCADO Y CALLE RECAREDO RODA,AVENIDA 25 DE MAYO ENTRE CALLE CORONEL MERCADO Y CALLE RECAREDO RODA,MSC594,BME646,-17.5102544204584,-63.1675856221596,Warnes,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+311 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3142,AVENIDA CUMAVI,"BARRIO VILLA1ero. DE MAYO, AVENIDA CUMAVI, UV.086, Mz. 001,","BARRIO VILLA1ero. DE MAYO, AVENIDA CUMAVI, UV.086, Mz. 001,",MSC595,BME648,-17.7918381664526,-63.1349283755325,Santa Cruz de la Sierra,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3144,SEVILLA LOS BOSQUES,ZONA NORTE URBANIZACIÓN EL PARAISO AV KM10 AL NORTE CONDOMINIO SEVILLA,ZONA NORTE URBANIZACIÓN EL PARAISO AV KM10 AL NORTE CONDOMINIO SEVILLA,MSC598,BME650,-17.6779611111111,-63.1430194444444,Santa Cruz de la Sierra,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+311 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3145,AV V COTOCA 5TO A,"ZONA SUD-ESTE, UV 140 MZ BARRIO GUARACACHI VIRGEN DE COTOCA ENTRE 4TO/5TO ANILLO","ZONA SUD-ESTE, UV 140, MZ. N°4, BARRIO GUARACACHI, S/CARRETERA VIRGEN DE COTOCA LOTE NO. 5. ENTRE 4TO Y 5TO ANILLO",MSC596,BME652,-17.7782776442528,-63.1429579926208,Santa Cruz de la Sierra,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+311 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3146,PANAMERICAN SILVER,MINA SAN VICENTE MUNICIPIO DE ATOCHA,MINA SAN VICENTE MUNICIPIO DE ATOCHA,MPT601,BME656,-21.2678665599935,-66.3159213722137,Atocha,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+612 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3147,AG CALATAYUD 2,"AV. SAN MARTIN ESQ,. HONDURAS","AV. SAN MARTIN ESQ,. HONDURAS",MCB602,BME658,-17.4014659134205,-66.1531958116394,Cochabamba,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+411 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3148,COUNTRY CLUB CBBA,"CIRCUITO BOLIVIA, ZONA LAGUNA ALALAY (INTERIOR COUNTRY)","CIRCUITO BOLIVIA, ZONA LAGUNA ALALAY (INTERIOR COUNTRY)",MCB603,BME659,-17.4048072844316,-66.1290524613854,Cochabamba,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+411 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3149,TIGO HANSA,"AVENIDA MARISCAL SANTA CRUZ ESQUINA YANACOCHA, EDIFICIO HANSA ","AVENIDA MARISCAL SANTA CRUZ ESQUINA YANACOCHA, EDIFICIO HANSA ",MLP608,BME669,-16.4973875610828,-68.1359551492127,La Paz,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+211 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Interno
3150,O'CONNOR,CALLE  O´CONNOR ENTRE DOMINGO PAZ Y BOLIVAR S/N,CALLE  O´CONNOR ENTRE DOMINGO PAZ Y BOLIVAR S/N,MTJ610,BME670,-21.5340186675871,-64.726008468509,Tarija,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+611 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3151,COLEGIO DON BOSCO,"CALLE GUALBERTO VILLARROEL NO. 1133, UV 7, MZ.24, (COLEGIO DON BOSCO)","CALLE GUALBERTO VILLARROEL NO. 1133, UV 7, MZ.24, (COLEGIO DON BOSCO)",MSC607,BME671,-17.7949444444444,-63.1759,Santa Cruz de la Sierra,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+311 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3152,AG 6 DE MARZO 2,AV. 6 DE MARZO ESQ. C. 4 N° 402 URB. VILLA 12 DE OCTUBRE,AV. 6 DE MARZO ESQ. C. 4 N° 402 URB. VILLA 12 DE OCTUBRE,MLP611,BME676,-16.5087888045154,-68.1642264730164,El Alto,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+211 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3153,HIPERMAXI EQUIPETROL,BARRIO EQUIPETROL NORTE CALLE K UV. 59 MZA 40,"BARRIO EQUIPETROL NORTE CALLE K UV. 59 MZA 40, AVENIDA SAN MARTIN ESQUINA CUARTO ANILLO",MSC612,BME677,-17.7569185091747,-63.2003626614662,Santa Cruz de la Sierra,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+311 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3154,SHOOPING C&A,CALLE ORURO S/N ESQ. AV CIVICA EDIF. SHOOPING C&A,CALLE ORURO S/N ESQ. AV CIVICA EDIF. SHOOPING C&A,MPT616,BME679,-19.5852196958986,-65.7566581589388,Potosí,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 1 6124010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3155,MERCADO UYUNI,"CALLE 10 DE NOVIEMBRE Nro 188, ENTRE CIVICA Y ALMIRANTE GRAU","CALLE 10 DE NOVIEMBRE Nro 188, ENTRE CIVICA Y ALMIRANTE GRAU",MPT615,BME680,-19.5790287584537,-65.7527099171966,Potosí,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 5 6124010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3156,PACATA,AV. CIRCUNVALACIÓN N° 3831,AV. CIRCUNVALACIÓN N° 3831,MCB966,BME1130,-17.37327901869841,-66.12524449825288,Cochabamba,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 4 4114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3157,AG TRINIDAD,"PLAZA MARISCAL JOSE BALLIVIAN, ACERA NORTE S/N, BARRIO CENTRA","PLAZA MARISCAL JOSE BALLIVIAN, ACERA NORTE S/N, BARRIO CENTRA",MBE212,BME682,-14.8343277902448,-64.9036864235565,Trinidad,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+462 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Sin Recinto
3158,AG TRINIDAD 2,"PLAZA MARISCAL JOSE BALLIVIAN, ACERA NORTE S/N, BARRIO CENTRA","PLAZA MARISCAL JOSE BALLIVIAN, ACERA NORTE S/N, BARRIO CENTRA",MBE240,BME683,-14.8342707483855,-64.9037159278556,Trinidad,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+462 4 010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Sin Recinto
3159,AGENCIA SACABA 2,CALLE CORONEL SÁNCHEZ S/N ENTRE CALLES SUCRE E INGAVI,CALLE CORONEL SÁNCHEZ S/N ENTRE CALLES SUCRE E INGAVI,MCB621,BME688,-17.4048472222222,-66.0402083333333,Sacaba,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+800 1 02255,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3161,Agencia El Torno,AV. REPUBLICA ESQUINA 25 DE JULIO,AV. REPUBLICA ESQUINA 25 DE JULIO,MSC644,BME711,-17.9923138888889,-63.3827861111111,El Torno,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+800 1 02255,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
