id,name,latitude,longitude,address,notes,email,telephone,working_hours,creation_date,modified_date,poitype,city_name,state_name
3955,Cajero Obrajes,-16.52683,-68.10859,Av. Ormachea Esq. Calle 8 No. 5390 - Obrajes,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.877000+00:00,2021-07-20 15:22:04.877000+00:00,ATM,LA_PAZ,LA_PAZ
3956,Cajero Obrajes Calle 16,-16.52965,-68.10219,Avenida Hernando Siles No 6204 Zona Obrajes,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.877000+00:00,2021-07-20 15:22:04.877000+00:00,ATM,LA_PAZ,LA_PAZ
3957,Cajero Oficina Principal Oruro,-17.96929,-67.11447,Calle Adolfo Mier y La Plata s/n (Interior Sucursal),SI cuenta con DepoBISA SI dispensa dólares SI es para personas discapacitadas,,,Lun. a Vie.: de hrs. 9:00 a hrs. 16:00Sáb.: de hrs. 9:00 a hrs. 13:00,2021-07-20 15:22:04.877000+00:00,2022-08-19 17:53:55.750000+00:00,ATM,ORURO,ORURO
3959,Cajero Panamericana,-21.52272,-64.74099,Avenida Panamericana No. 1505 Barrio Guadalquivir,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.877000+00:00,2021-07-20 15:22:04.877000+00:00,ATM,TARIJA,TARIJA
3960,Cajero Panamericano,-19.57818,-65.76795,Plazuela 15 de Mayo entre Av. Panamericana y Av. Independencia,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.877000+00:00,2021-07-20 15:22:04.877000+00:00,ATM,POTOSI,POTOSI
3962,Cajero Parque Industrial,-17.76719,-63.14758,"Plaza 25, 4to. Anillo y Trvs. 2",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.890000+00:00,2021-07-20 15:22:04.890000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3963,Cajero Hipermaxi Roca Coronado,-17.78508,-63.21202,Av. Roca Coronado entre 3er y 4to anillo UV0055 Mza. 0058B S/N,NO cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.890000+00:00,2021-07-20 15:22:04.890000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3964,Cajero Plan 3000,-17.82598,-63.13294,Av. Principal Plan 3000 Zona Central UV 149 Dist. 8 Mza. 009 Ecc3 media cuadra antes de la Rotonda del Plan,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.890000+00:00,2021-07-20 15:22:04.890000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3966,Cajero Plaza Avaroa I,-16.51031,-68.126145,Avenida 20 de octubre Edif. Topater entre Belisario Salinas,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.890000+00:00,2023-07-05 15:24:58.557000+00:00,ATM,LA_PAZ,LA_PAZ
3967,Cajero Plaza Avaroa II,-16.51031,-68.126177,Avenida 20 de octubre Edif. Topater entre Belisario Salinas,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.890000+00:00,2023-07-05 15:25:33.417000+00:00,ATM,LA_PAZ,LA_PAZ
3968,Cajero Plaza del Policia,-16.52198,-68.21006,"Av. Junin N° 3 Plan 107 manzano 222 frente a la Plaza del Policia, Zona Villa Adela",SI cuenta con DepoBISA NO dispensa dólares,,,Lunes a Domingo de hrs. 08:30 a 22:30,2021-07-20 15:22:04.890000+00:00,2021-07-20 15:22:04.890000+00:00,ATM,EL_ALTO,LA_PAZ
3970,Cajero Plaza Principal,-17.96909,-67.11427,Calle Adolfo Mier y La Plata s/n,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.890000+00:00,2021-07-20 15:22:04.890000+00:00,ATM,ORURO,ORURO
3971,Cajero Plaza Triangular,-16.50408,-68.12119,"Av. Busch esquina Parque Triangular, Gasolinera SAF",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.890000+00:00,2021-07-20 15:22:04.890000+00:00,ATM,LA_PAZ,LA_PAZ
3973,Cajero Los Pozos,-17.77985,-63.17776,Barrio Casco Viejo calle Quijarro s/n UV 00B-MZ0063 N°339 Dist.1 Secc. 1,NO cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.890000+00:00,2021-07-20 15:22:04.890000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3974,Cajero Hiper Plan 3000,-17.83537,-63.13202,Av Paurito UV 163 MZ 6 MR-AVNN Plan 3000 en el exterior del Hipermaxi Plan 3000,NO cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.890000+00:00,2021-07-20 15:22:04.890000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3977,Cajero Potosí I,-19.58782,-65.75258,Calle Sucre N° 27-29 (Pasaje Boulevard) entre calle Bolivar y calle Matos,SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.907000+00:00,2021-07-20 15:22:04.907000+00:00,ATM,POTOSI,POTOSI
3978,Cajero Potosí II,-19.58781,-65.75256,Calle Sucre N° 27-29 (Pasaje Boulevard) entre calle Bolivar y calle Matos,SI cuenta con DepoBISA SI dispensa dólares SI es para personas discapacitadas,,,24 Hrs.,2021-07-20 15:22:04.907000+00:00,2022-08-19 17:53:55.750000+00:00,ATM,POTOSI,POTOSI
3979,Cajero Prado II,-16.50197,-68.13282,Avenida 16 de Julio No. 1628 Paseo del Prado,SI cuenta con DepoBISA SI dispensa dólares SI es para personas discapacitadas,,,24 Hrs.,2021-07-20 15:22:04.907000+00:00,2022-08-19 17:53:55.750000+00:00,ATM,LA_PAZ,LA_PAZ
3981,Cajero Principal El Alto II,-16.51188,-68.16459,"Av. Jorge Carrasco No. 77 Urbanización 12 de Octubre, lote 2, manzano 26",SI cuenta con DepoBISA SI dispensa dólares SI es para personas discapacitadas,,,Lun. a Vie.:de hrs. 09:00 a hrs. 17:00 Sábados: 09:00 a 13:00,2021-07-20 15:22:04.907000+00:00,2022-08-19 17:53:55.750000+00:00,ATM,EL_ALTO,LA_PAZ
3982,Cajero Pura Pura,-16.4834,-68.14819,Av. Vázquez esquina Luis Salinas Vega N° 640 zona Pura Pura (Instalaciones Colegio Italo Boliviano Cristoforo Colombo),SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.907000+00:00,2021-07-20 15:22:04.907000+00:00,ATM,LA_PAZ,LA_PAZ
3983,Cajero Quillacollo,-17.39456,-66.28171,Calle Gral. Pando No. 136 (Shopping Guadalupe) - Agencia,SI cuenta con DepoBISA NO dispensa dólares,,,Lunes a Domingo de hrs. 07:00 a 22:00,2021-07-20 15:22:04.907000+00:00,2021-07-20 15:22:04.907000+00:00,ATM,QUILLACOLLO,COCHABAMBA
3984,Cajero Quillacollo II,-17.39305,-66.27256,"Av. Blanco Galindo Km. 12 esquina Av. Ferroviaria (Terminal de Buses), Provincia Quillacollo",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.907000+00:00,2021-07-20 15:22:04.907000+00:00,ATM,QUILLACOLLO,COCHABAMBA
3985,Cajero Remanso,-17.71703,-63.16261,Av. Banzer y 8vo anillo UV76 Mza UM2A,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.907000+00:00,2021-07-20 15:22:04.907000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3986,Cajero San Aurelio,-17.80644,-63.16451,Barrio Hawai Av. San Aurelio 3er Anillo Externo UV. 0046 Dist 4 Mza. 0001 Sección 6.,,,,24 Hrs.,2021-07-20 15:22:04.907000+00:00,2021-07-20 15:22:04.907000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3987,Cajero Río Seco,-16.490182,-68.207743,Avenida Juan Pablo II No. 66 zona Rio Seco,SI cuenta con DepoBISA NO dispensa dólares,,,De hrs. 08:30 a 20:30,2021-07-20 15:22:04.907000+00:00,2024-05-03 09:03:00.047000+00:00,ATM,EL_ALTO,LA_PAZ
3988,Cajero ROHO,-17.76053,-63.17869,Av. Cristo Redentor esquina calle Patuju Barrio La Santa Cruz UV: 15 mza: 64,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.907000+00:00,2021-07-20 15:22:04.907000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3990,Cajero Saint Andrew's,-16.54889,-68.0875,Av. Las Retamas S/N Zona La Florida (Colegio Saint Andrew's),SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.923000+00:00,2021-07-20 15:22:04.923000+00:00,ATM,LA_PAZ,LA_PAZ
3991,Cajero San Alberto,-19.04682,-65.25779,Calle España No. 109 Esq. calle San Alberto,SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.923000+00:00,2021-07-20 15:22:04.923000+00:00,ATM,SUCRE,CHUQUISACA
3992,Cajero San Calixto,-16.49275,-68.13442,Calle Sucre N° 701 esq. Jenaro Sanjinés (Colegio San calixto),SI cuenta con DepoBISA NO dispensa dólares,,,Lunes a Domingo 24 Hrs.,2021-07-20 15:22:04.923000+00:00,2021-07-20 15:22:04.923000+00:00,ATM,LA_PAZ,LA_PAZ
3993,Cajero San Cristóbal,-21.14369,-67.21517,"Empresa Minera San Cristóbal (Campamento Aguirre) Prov. Nor Lipez, aprox. A 90 km al suroeste de la Ciudad de Uyuni",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.923000+00:00,2021-07-20 15:22:04.923000+00:00,ATM,POTOSI,POTOSI
3994,Cajero San Matías,-19.03581,-65.2612,Av. Juana Azurduy de Padilla N° 33,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.923000+00:00,2021-07-20 15:22:04.923000+00:00,ATM,SUCRE,CHUQUISACA
3995,Cajero San Miguel I,-16.53885,-68.07715,Av. Ballivián No. 1461 entres Calles 21 y 22 (AutoBanco) - Agencia,SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.923000+00:00,2021-07-20 15:22:04.923000+00:00,ATM,LA_PAZ,LA_PAZ
3996,Cajero San Miguel II,-16.53883,-68.07725,Av. Ballivian entre Calles 21 y 22 (Ingreso) - Agencia,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.923000+00:00,2021-07-20 15:22:04.923000+00:00,ATM,LA_PAZ,LA_PAZ
3997,Cajero San Miguel III,-16.53882,-68.07725,"Av. Ballivián No. 1461, entre Calles 21 y 22 de Calacoto",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.923000+00:00,2021-07-20 15:22:04.923000+00:00,ATM,LA_PAZ,LA_PAZ
3998,Cajero Santos Dumont,-17.81843,-63.18386,"Barrio La Morita, Calle Dr. Jorge Flores Arias esq. Santos Dumont UV.0049 MZ33",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.923000+00:00,2021-07-20 15:22:04.923000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3999,Cajero Santos Dumont II,-17.83464,-63.18495,"Av. Santos Dumont 5 to anillo B. Las Misiones, calle Caritas N° 245 UV 116 Mz-8B",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.923000+00:00,2021-07-20 15:22:04.923000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4000,Cajero Aeropuerto Tarija,-21.54733,-64.70853,Aeropuerto Oriel Lea Plaza,NO cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.923000+00:00,2021-07-20 15:22:04.923000+00:00,ATM,TARIJA,TARIJA
4001,Cajero SAS,-19.05112,-65.26168,Calle Juan José Pérez No. 331 - 339,SI cuenta con DepoBISA NO dispensa dólares,,,De hrs. 08:00 a 22:00,2021-07-20 15:22:04.923000+00:00,2021-07-20 15:22:04.923000+00:00,ATM,SUCRE,CHUQUISACA
4002,Cajero Schlumberger,-17.83082,-63.22936,B/Bajio del Oriente C/25 de Junio sobre la Doble Via La Guardia Km. 7 UV 126 Distrito 6 Mza.001 Sección 4,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.923000+00:00,2021-07-20 15:22:04.923000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4003,Cajero Siete Calles,-17.7861,-63.185,Calle Suarez de Figueroa No. 335 esq. Camiri,SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.923000+00:00,2021-07-20 15:22:04.923000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4004,Cajero SENAC,-21.53953,-64.74606,"Av. Julio Arce s/n, entre Av. Los Ceibos y Calle Francisco Uriondo",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.923000+00:00,2025-12-05 15:58:26.470000+00:00,ATM,TARIJA,TARIJA
4005,Cajero SOALPRO,-16.54764,-68.20772,"AV. Jaime Mendoza N° 1574, Planta Industrial SOALPRO",SI cuenta con DepoBISA NO dispensa dólares,,,De hrs. 06:00 a 23:00,2021-07-20 15:22:04.923000+00:00,2021-07-20 15:22:04.923000+00:00,ATM,EL_ALTO,LA_PAZ
4006,Cajero Sofía II,-17.78383,-63.21716,"Av. Roca Coronado s/n, casi 4to anillo, UV 55A, Mz. 2, Lote 26 (Interior de las instalaciones Avícola Sofía)",SI cuenta con DepoBISA NO dispensa dólares,,,Lunes a Sábado de hrs 07:00 a 22:00,2021-07-20 15:22:04.940000+00:00,2021-07-20 15:22:04.940000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4007,Cajero Sopocachi I,-16.50918,-68.12862,"Av. Sanchez Lima Nro 2266 entre Calles Fernando Guachalla y Rosendo Gutierrez, Zona Sopocachi",SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.940000+00:00,2021-07-20 15:22:04.940000+00:00,ATM,LA_PAZ,LA_PAZ
4008,Cajero Sopocachi II,-16.50916,-68.1286,"Av. Sanchez Lima Nro 2266 entre Calles Fernando Guachalla y Rosendo Gutierrez, Zona Sopocachi",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.940000+00:00,2021-07-20 15:22:04.940000+00:00,ATM,LA_PAZ,LA_PAZ
4009,Cajero Sucre Tenis,-19.03998,-65.26506,Av. Venezuela esq. Calle Ladislao Cabrera Zona Parque Bolivar,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.940000+00:00,2021-07-20 15:22:04.940000+00:00,ATM,SUCRE,CHUQUISACA
4010,Cajero Suecia,-17.4192,-66.147,"Av. Suecia N° 1047, esquina calle 10 Z/Sud",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.940000+00:00,2021-07-20 15:22:04.940000+00:00,ATM,COCHABAMBA,COCHABAMBA
4011,Agencia Doble Vía La Guardia,-17.8366,-63.23583,"Barrio Berea, UV0. MZ0- Distrito 6, Sección 2, del Km. 6 Doble Vía la Guardia",,,33712000,Lunes a viernes de hrs. 09:00 a 16:00 y sábado de 09:00 a 13:00,2021-07-20 15:22:04.940000+00:00,2023-07-05 16:12:31.053000+00:00,BRANCH,SANTA_CRUZ,SANTA_CRUZ
4012,Cajero Super Fidalga,-17.7764,-63.1734,Av. Uruguay 1 cuadra avión Pirata,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.940000+00:00,2021-07-20 15:22:04.940000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4013,Cajero Calle Aspiazu,-16.50695,-68.12901,Calle Aspiazu N° 387 esq Av. 20 de Octubre - Sopocachi,NO cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.940000+00:00,2021-07-20 15:22:04.940000+00:00,ATM,LA_PAZ,LA_PAZ
4014,Cajero Surtidor Petrobras,-17.7855,-63.2045,Av. Roca y Coronado esq. 3er Anillo,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.940000+00:00,2021-07-20 15:22:04.940000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4015,Cajero Tarija Interior I,-21.5341,-64.73381,"Calle Sucre N° 525 entre calles La Madrid y 15 de Abril, Zona Central",SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.940000+00:00,2021-07-20 15:22:04.940000+00:00,ATM,TARIJA,TARIJA
4016,Cajero Tarija Interior II,-21.5341,-64.73381,"Calle Sucre N° 525 entre calles La Madrid y 15 de Abril, Zona Central",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.940000+00:00,2021-07-20 15:22:04.940000+00:00,ATM,TARIJA,TARIJA
4017,Cajero Terminal Oruro,-17.96188,-67.10532,"Calle Rajka Bakovic esq. Aroma B N° 197, terminal de Buses acera Sur",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.940000+00:00,2025-11-07 10:03:53.740000+00:00,ATM,ORURO,ORURO
4018,Cajero Terminal Tarija,-21.54184,-64.72498,Av. Victor Paz esq. Federico Avila (Autobanco),SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.940000+00:00,2025-11-07 10:03:30.773000+00:00,ATM,TARIJA,TARIJA
4019,Cajero Terminal Bimodal II,-17.78955,-63.16217,3er anillo interno entre avenidas tres pasos al frente y Brasil (en el exterior de la Terminal Bimodal),SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.940000+00:00,2021-07-20 15:22:04.940000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4020,Cajero Tobby San Aurelio,-17.7989,-63.1691,Av. El Trompillo esq. San Aurelio,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.940000+00:00,2021-07-20 15:22:04.940000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4021,Cajero Trinidad,-14.83308,-64.90337,Calle Cipriano Barace esq. Calle Sucre s/n,SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.953000+00:00,2021-07-20 15:22:04.953000+00:00,ATM,TRINIDAD,BENI
4022,Cajero Trinidad III,-14.83305,-64.90338,Av. Cipriano Barace S/N esquina Calle Sucre,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.953000+00:00,2021-07-20 15:22:04.953000+00:00,ATM,TRINIDAD,BENI
4023,Cajero Tumusla,-16.49528,-68.14472,"Calle Tumusla N° 757, Zona 14 de Septiembre",SI cuenta con DepoBISA NO dispensa dólares,,,Lunes a Domingo 24 Hrs.,2021-07-20 15:22:04.953000+00:00,2021-07-20 15:22:04.953000+00:00,ATM,LA_PAZ,LA_PAZ
4024,Cajero Tupuraya,-17.37389,-66.14333,Av. América N° 1275 rotonda Plaza Tarija,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.953000+00:00,2021-07-20 15:22:04.953000+00:00,ATM,COCHABAMBA,COCHABAMBA
4026,Agencia Lagunillas,-19.65238,-63.67448,"Calle 21 de mayo esquina calle Bolivar, frente a la Plaza Principal 24 de Septiembre",,,39802553,Lunes a viernes de hrs. 09:00 a 16:00 y sábado de 09:00 a 13:00,2021-07-20 15:22:04.953000+00:00,2023-07-05 16:12:31.053000+00:00,BRANCH,SANTA_CRUZ,SANTA_CRUZ
4027,Agencia Tito Yupanqui,-16.19367,-68.9566,Manzano 10 Calle Fernando Zamora Esquina Calle Pacha Jira Pampa,,,71226732,Martes a viernes de hrs. 09:00 a 16:00 y sábado de 07:00 a 14:00,2021-07-20 15:22:04.953000+00:00,2023-07-05 16:12:31.053000+00:00,BRANCH,EL_ALTO,LA_PAZ
4028,Cajero Universitario,-19.58287,-65.7602,Av. Universitaria s/n entre San Alberto y Sevilla (frente Colegio 31 de Octubre),SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.953000+00:00,2021-07-20 15:22:04.953000+00:00,ATM,POTOSI,POTOSI
4029,Oficina Externa Mina Bolivar,-18.4778,-66.84175,"Mina Bolívar, Localidad Antequera, Provincia Poopó, aprox. a 10 Km al Sud de la población de Poopó",,,25251029,Lunes a viernes de hrs. 09:00 a 12:30 y de 13:30 a 16:00,2021-07-20 15:22:04.953000+00:00,2023-07-05 16:12:31.053000+00:00,BRANCH,ORURO,ORURO
4030,Cajero Uruguay,-17.7747,-63.18008,"Av. Uruguay No 168, 1er anillo UV:0 Mzo 287 A",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.953000+00:00,2021-07-20 15:22:04.953000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4031,Cajero Venezuela,-17.38817,-66.15295,Calle Antezana N° 057 esquina Venezuela,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.953000+00:00,2021-07-20 15:22:04.953000+00:00,ATM,COCHABAMBA,COCHABAMBA
4032,Cajero Agencia Villa Fátima I,-16.47833,-68.11976,Calle Yanacachi N° 1442 Zona Villa Fátima,NO cuenta con DepoBISA NO dispensa dólares,,,de lunes a domingo de horas 07:00 a 23:00,2021-07-20 15:22:04.953000+00:00,2023-05-19 15:35:54.453000+00:00,ATM,LA_PAZ,LA_PAZ
4033,Cajero Ventura Mall I,-17.75399,-63.19971,4to anillo UV59A Mz1 Dist. 2 Secc. 5 (Interior Mall Ventura),SI cuenta con DepoBISA NO dispensa dólares,,,Lun. a Vie.: de hrs. 10:00 a hrs. 22:00 Sáb. Dom. y Fer.: de hrs. 11:00 a hrs. 22:00,2021-07-20 15:22:04.953000+00:00,2021-07-20 15:22:04.953000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4034,Cajero Ventura Mall II,-17.754,-63.19971,4to anillo UV59A Mz1 Dist. 2 Secc. 5 (Interior Mall Ventura),SI cuenta con DepoBISA NO dispensa dólares,,,Lun. a Vie.: de hrs. 10:00 a hrs. 22:00 Sáb. Dom. y Fer.: de hrs. 11:00 a hrs. 22:00,2021-07-20 15:22:04.953000+00:00,2021-07-20 15:22:04.953000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4035,Cajero Agencia Villa Fátima II,-16.47833,-68.11972,"Calle Yanacachi N° 1442, Zona Villa Fatima",,,,Lunes a Viernes de 09:00 a 16:00 y Sábados de 09:00 a 13:00,2021-07-20 15:22:04.970000+00:00,2021-07-20 15:22:04.970000+00:00,ATM,LA_PAZ,LA_PAZ
4036,Cajero Viedma,-17.78774,-63.17127,"Prolongación Moldes esq. Viedma, UV 5, Distrito 1, Manzana 3, Sección 10.",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.970000+00:00,2021-07-20 15:22:04.970000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4037,Cajero San Silvestre,-19.5845,-65.7505,Calle La Paz s/n entre Lucas Jaime y Omiste (Edificio San Silvestre),NO cuenta con DepoBISA NO dispensa dólares,,Tel: (591)-2,Lunes a Domingo de horas 08:00 a 23:00,2021-07-20 15:22:04.970000+00:00,2021-07-20 15:22:04.970000+00:00,ATM,POTOSI,POTOSI
4038,Cajero Villa Adela,-16.53429,-68.19005,Urbanización Villa Bolivar Nro 19 (cruce Villa Adela-El Alto),SI cuenta con DepoBISA NO dispensa dólares,,,De lunes a Domingo 24 horas,2021-07-20 15:22:04.970000+00:00,2024-12-20 18:15:46.497000+00:00,ATM,EL_ALTO,LA_PAZ
4039,Cajero Villa Adela II,-16.53431,-68.23,Urbanización Villa Bolívar Nro 19 (cruce Villa Adela-El Alto),SI cuenta con DepoBISA NO dispensa dólares,,,De lunes a Domingo 24 horas,2021-07-20 15:22:04.970000+00:00,2024-12-20 18:16:03.980000+00:00,ATM,EL_ALTO,LA_PAZ
4040,Cajero Villa Copacabana,-16.49568,-68.11734,Avenida Pasoskanki N° 1713,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.970000+00:00,2021-07-20 15:22:04.970000+00:00,ATM,LA_PAZ,LA_PAZ
4041,Cajero Villa Fátima II,-16.47989,-68.12133,"Av. Las Delicias, Calle Felipe Lopez S/N, Zona Villa Fátima",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.970000+00:00,2021-07-20 15:22:04.970000+00:00,ATM,LA_PAZ,LA_PAZ
4042,Cajero Villamontes,-21.26581,-63.47367,"Calle Potosí s/n, casi esquina Capitan Manchego",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.970000+00:00,2021-07-20 15:22:04.970000+00:00,ATM,VILLAMONTES,TARIJA
4043,Cajero Villamontes II,-21.26586,-63.47376,Calle Potosí s/n Casi esquina Capitán Manchego,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.970000+00:00,2025-12-05 15:57:31.703000+00:00,ATM,VILLAMONTES,TARIJA
4044,Cajero Virgen de Cotoca,-17.7802,-63.147,Av. Virgen de Cotoca y 4to. anillo,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.970000+00:00,2021-07-20 15:22:04.970000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4045,UPB SCZ - Avenida Pirai entre 6to y 7mo anillo UV: 0128 - Distro 6 - MZA: 0034 - Sección: 1,-17.819165,-63.233355,UPB SCZ - Avenida Pirai entre 6to y 7mo anillo UV: 0128 - Distro 6 - MZA: 0034 - Sección: 1,"Bs. 10, 20, 50 y 100 DEPOBISA, NO Dólares, NO discapacitados",,3351413,Lunes a Domingo 24Hrs,2021-07-20 15:22:04.970000+00:00,2021-10-27 15:44:29.970000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4046,Cajero Yacuiba,-22.01836,-63.67851,Calle San Pedro s/n entre calles Comercio y Martin Barroso,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.970000+00:00,2025-12-05 15:57:59.683000+00:00,ATM,YACUIBA,TARIJA
4047,Agencia Cuevo,-20.45513,-63.51838,"Calle Ayacucho, Zona A, Manzano 0004, Predio:003, Subpredio: 000",,,33712000,Lunes a viernes de hrs. 09:00 a 16:00 y sábado de 09:00 a 13:00,2021-07-20 15:22:04.970000+00:00,2023-07-05 16:12:31.053000+00:00,BRANCH,SANTA_CRUZ,SANTA_CRUZ
4048,Cajero Yacuiba II,-22.01834,-63.67844,"Calle San Pedro s/n, entre Calles Comercio y Martin Barroso",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.970000+00:00,2021-07-20 15:22:04.970000+00:00,ATM,YACUIBA,TARIJA
4049,Agencia Chaqui,-19.62533,-65.57044,Avenida Panamericana s/n,,,26228811,Lunes a viernes de hrs. 09:00 a 16:00 y sábado de 09:00 a 13:00,2021-07-20 15:22:04.987000+00:00,2023-07-05 16:12:31.053000+00:00,BRANCH,POTOSI,POTOSI
